PRN,t,X,Y,Z
16,51180.000000,-7157545.955614,37050809.776693,-18586954.954141
18,51180.000000,7324187.101724,41439671.485685,-2658280.702275
19,51180.000000,-16540483.593797,5921362.298905,-21663693.343254
20,51180.000000,-23765408.128788,-10220817.956852,-10424444.273571
21,51180.000000,17058722.216833,20832501.963078,-7356055.957756
22,51180.000000,425035.720425,18944605.001259,-20498466.071968
23,51180.000000,10146560.183015,-17787086.567742,-18948134.725131
24,51180.000000,24732956.163371,954926.322844,12861541.567756
25,51180.000000,24351071.422054,-12792748.569001,-4641581.284110
26,51180.000000,11130294.894882,12593797.065089,22270696.341516
27,51180.000000,-6238553.263873,-22604683.757584,15128655.836787
28,51180.000000,6380629.931945,-27117155.586964,-1514211.456791
29,51180.000000,-14642163.776365,16379529.361718,17206956.950586
30,51180.000000,-15332024.671287,-4571538.498116,22868589.341947
31,51180.000000,10146560.183015,-17787086.567742,-18948134.725131
32,51180.000000,-17180607.672922,-20714303.787436,7378905.628754
33,51180.000000,16603204.215105,-5948409.997830,21627127.729237
34,51180.000000,15445157.722334,4188839.171254,-22860022.751945
35,51180.000000,-5545242.000181,27285931.369426,1633383.528555
36,51180.000000,-24721655.483606,12148248.431307,4499157.797074
37,51180.000000,-10292738.463047,-13099925.961364,-22366373.659029
38,51180.000000,-21639475.855900,32626195.615892,-15793231.874843
45,51180.000000,-10179772.583585,17748958.218540,18995799.815437
56,51180.000000,-3463003.415735,25226422.956280,33607418.843854
57,51180.000000,-16058.727075,27072913.095599,-6738034.926299
1,51240.000000,-32291025.726194,27108682.695098,818113.274615
2,51240.000000,4356701.291264,41921733.208266,-1041901.195174
3,51240.000000,-14743425.834910,39474530.298880,-280743.925994
4,51240.000000,-39608651.217480,14484801.680631,375091.801419
5,51240.000000,21886268.787896,35987425.523011,-1275159.766329
6,51240.000000,-9514774.965936,35260916.347909,-20381969.067810
7,51240.000000,-15492280.568092,22030717.447494,32564957.060968
8,51240.000000,-25347407.301999,31317494.861259,-12911955.530890
9,51240.000000,647385.302274,41568221.266661,-5474724.777438
10,51240.000000,2334549.848150,27200325.672416,32387948.766480
11,51240.000000,15891075.067292,-6330184.039350,-21970569.765328
12,51240.000000,11242048.522639,14866129.684760,-20742289.291603
13,51240.000000,-11642655.036582,31869338.050399,-25148963.896310
14,51240.000000,21998608.788640,2641684.507445,17017596.797455
15,51240.000000,6385413.305672,-27104957.196345,-1700254.819219
16,51240.000000,-7099869.688184,36997897.945813,-18714382.169595
18,51240.000000,7323838.471024,41439732.337082,-2658437.183294
19,51240.000000,-16653622.616918,5825122.313743,-21603010.938097
20,51240.000000,-23815876.780957,-10271229.733118,-10258388.952321
21,51240.000000,17014765.689668,20805512.610153,-7531845.292689
22,51240.000000,314453.107115,18857524.706659,-20580467.944704
23,51240.000000,10270504.015877,-17825644.518718,-18844868.726295
24,51240.000000,24651745.544171,991609.544418,13013920.810279
25,51240.000000,24383323.013030,-12795862.530655,-4460017.759082
26,51240.000000,10988187.379954,12650283.804962,22309395.994853
27,51240.000000,-6213798.577047,-22705092.213211,14988014.287789
28,51240.000000,6385413.304938,-27104957.199808,-1700254.838169
29,51240.000000,-14628691.010489,16261832.365114,17329582.843557
30,51240.000000,-15307494.117779,-4726250.359859,22853648.862783
31,51240.000000,10270504.015877,-17825644.518718,-18844868.726295
32,51240.000000,-17136266.999793,-20687729.304974,7554612.189976
33,51240.000000,16716444.457059,-5852972.642205,21565933.268714
34,51240.000000,15420045.548255,4343493.419831,-22848012.520259
35,51240.000000,-5550856.638087,27273083.958845,1819074.922447
36,51240.000000,-24752806.026475,12150356.953023,4317391.634437
37,51240.000000,-10148466.998997,-13153220.925569,-22400866.761566
38,51240.000000,-21620883.585362,32703629.915939,-15658356.428719
45,51240.000000,-10303351.730437,17788664.284679,18891810.204943
56,51240.000000,-3536236.278998,25225824.233493,33599126.777090
57,51240.000000,-28524.274975,27117114.794369,-6558202.863684
1,51300.000000,-32290921.565567,27108627.091323,820751.261778
2,51300.000000,4356630.141429,41921878.153111,-1040682.709926
3,51300.000000,-14743606.274175,39474445.574112,-277305.324213
4,51300.000000,-39608524.260416,14484863.558951,377187.536496
5,51300.000000,21886022.642940,35987606.754079,-1274696.596756
6,51300.000000,-9463685.588910,35204606.932245,-20501949.263184
7,51300.000000,-15561360.773014,22023711.335458,32535134.290585
8,51300.000000,-25317278.101701,31402921.714552,-12764675.303933
9,51300.000000,719926.392886,41546498.779985,-5623429.542013
10,51300.000000,2274739.598653,27164466.273257,32421259.692934
11,51300.000000,15864290.446073,-6180989.850980,-22032477.092295
12,51300.000000,11216324.545327,15005955.242492,-20655722.036623
13,51300.000000,-11648484.318988,31953103.424925,-25040838.930434
14,51300.000000,22085045.715064,2719106.844524,16893119.074593
15,51300.000000,6390009.048116,-27091527.407293,-1886185.821658
16,51300.000000,-7042657.683221,36944478.426189,-18841448.567320
18,51300.000000,7323490.405947,41439796.295103,-2658542.783205
19,51300.000000,-16766818.337437,5729598.966654,-21540899.914653
20,51300.000000,-23865663.341053,-10320720.178237,-10091655.051289
21,51300.000000,16969773.359109,20777937.770001,-7707137.530031
22,51300.000000,203094.164589,18770532.694507,-20661112.187578
23,51300.000000,10393627.398232,-17864446.915569,-18740357.404326
24,51300.000000,24569700.821950,1028960.478854,13165439.438687
25,51300.000000,24414403.598912,-12798652.613390,-4278159.347270
26,51300.000000,10846061.548558,12707420.729377,22346621.807783
27,51300.000000,-6189627.500157,-22804650.273235,14846382.994945
28,51300.000000,6390009.045015,-27091527.412370,-1886185.836878
29,51300.000000,-14615566.211543,16143256.622793,17451064.385091
30,51300.000000,-15283600.212683,-4880952.671991,22837199.974623
31,51300.000000,10393627.398232,-17864446.915569,-18740357.404326
32,51300.000000,-17090887.635347,-20660577.189838,7729819.771062
33,51300.000000,16829733.164162,-5758252.076575,21503314.894849
34,51300.000000,15395563.815990,4498161.019556,-22834493.463424
35,51300.000000,-5556328.226329,27259003.330667,2004645.986874
36,51300.000000,-24782779.433705,12152163.489210,4135340.454969
37,51300.000000,-10004187.775827,-13207160.232396,-22433878.039041
38,51300.000000,-21601615.944245,32780900.847932,-15523182.296109
45,51300.000000,-10426100.316695,17828615.853138,18786574.885791
56,51300.000000,-3609471.591743,25225866.358918,33590191.484840
57,51300.000000,-40606.785050,27160150.950369,-6377937.327613
1,51360.000000,-32290818.111091,27108570.744530,823373.553231
2,51360.000000,4356560.244184,41922023.469300,-1039444.297660
3,51360.000000,-14743786.936788,39474361.030349,-273861.398098
4,51360.000000,-39608397.372919,14484924.538068,379276.070310
5,51360.000000,21885777.349451,35987788.893056,-1274208.990050
6,51360.000000,-9413086.511849,35147836.024819,-20621527.303002
7,51360.000000,-15630501.644925,22017312.808001,32504692.837495
8,51360.000000,-25286407.455784,31488087.805707,-12617153.187773
9,51360.000000,792274.341545,41524129.014596,-5772024.843820
10,51360.000000,2214618.474718,27129138.756645,32453958.462789
11,51360.000000,15838063.047206,-6031271.260045,-22092919.939945
12,51360.000000,11191294.649740,15145297.304703,-20567787.943150
13,51360.000000,-11653581.487269,32036919.657036,-24932236.957840
14,51360.000000,22171125.824301,2795647.500728,16767529.567480
15,51360.000000,6394427.719934,-27076865.245672,-2071992.150974
16,51360.000000,-6985914.374723,36890555.315204,-18968151.701598
18,51360.000000,7323142.933639,41439863.355138,-2658597.499943
19,51360.000000,-16880059.142866,5634797.189442,-21477364.377076
20,51360.000000,-23914757.420378,-10369292.979259,-9924253.598289
21,51360.000000,16923742.246953,20749787.801557,-7881921.096762
22,51360.000000,90964.925610,18683639.794183,-20740393.469791
23,51360.000000,10515922.452442,-17903484.723209,-18634607.665485
24,51360.000000,24486831.733021,1066984.628447,13316087.441365
25,51360.000000,24444314.594869,-12801108.442977,-4096018.072348
26,51360.000000,10703929.757650,12765205.277963,22382371.345232
27,51360.000000,-6166033.685715,-22903348.203660,14703771.319239
28,51360.000000,6394427.714574,-27076865.252095,-2071992.162668
29,51360.000000,-14602797.646902,16023810.775102,17571393.553468
30,51360.000000,-15260343.942648,-5035632.613552,22819243.773431
31,51360.000000,10515922.452442,-17903484.723209,-18634607.665485
32,51360.000000,-17044466.704640,-20632857.824428,7904516.802173
33,51360.000000,16943058.739239,-5664253.116122,21439276.749894
34,51360.000000,15371713.725193,4652829.194267,-22819466.460681
35,51360.000000,-5561667.303559,27243688.950345,2190084.447101
36,51360.000000,-24811576.955217,12153657.643697,3953016.271785
37,51360.000000,-9859913.194591,-13261741.351622,-22465405.292716
38,51360.000000,-21581674.390769,32858002.519967,-15387712.058335
45,51360.000000,-10548010.493071,17868803.755385,18680100.800177
56,51360.000000,-3682703.742070,25226549.298928,33580613.097549
57,51360.000000,-52315.912732,27202016.248027,-6197250.236300
1,51420.000000,-32290715.366506,27108513.658601,825980.098754
2,51420.000000,4356491.603286,41922169.151893,-1038185.982163
3,51420.000000,-14743967.820493,39474276.667474,-270412.213620
4,51420.000000,-39608270.558627,14484984.617116,381357.362886
5,51420.000000,21885532.915678,35987971.932998,-1273696.955520
6,51420.000000,-9362981.773129,35090607.942062,-20740700.830891
7,51420.000000,-15699697.847723,22011522.334862,32473633.225952
8,51420.000000,-25254797.688068,31572986.698047,-12469391.987660
9,51420.000000,864423.467571,41501113.654437,-5920507.784987
10,51420.000000,2154191.124028,27094345.784892,32486044.424730
11,51420.000000,15812398.664300,-5881040.258139,-22151894.313270
12,51420.000000,11166955.747498,15284143.287527,-20478492.868066
13,51420.000000,-11657946.135022,32120780.374367,-24823160.068949
14,51420.000000,22256837.391719,2871306.079517,16640836.547905
15,51420.000000,6398679.899721,-27060969.889422,-2257661.525073
16,51420.000000,-6929644.160592,36836132.749020,-19094489.133821
18,51420.000000,7322796.081208,41439933.512335,-2658601.332415
19,51420.000000,-16993333.376085,5540721.778260,-21412408.523846
20,51420.000000,-23963148.695810,-10416951.957052,-9756195.665420
21,51420.000000,16876669.514559,20721073.116152,-8056184.453263
22,51420.000000,-21928.446371,18596856.777053,-20818306.550257
23,51420.000000,10637381.419174,-17942748.827133,-18527626.497919
24,51420.000000,24403148.100113,1105687.378344,13465854.864548
25,51420.000000,24473057.561810,-12803219.673991,-3913605.976790
26,51420.000000,10561804.341150,12823634.752066,22416642.269738
27,51420.000000,-6143010.674386,-23001176.366957,14560188.686235
28,51420.000000,6398679.892212,-27060969.896935,-2257661.533441
29,51420.000000,-14590393.491133,15903503.575107,17690562.403059
30,51420.000000,-15237726.152154,-5190277.356739,22799781.454555
31,51420.000000,10637381.419174,-17942748.827133,-18527626.497919
32,51420.000000,-16997001.472652,-20604581.642313,8078691.747332
33,51420.000000,17056409.541893,-5570980.440453,21373823.069754
34,51420.000000,15348496.334071,4807485.157711,-22802932.490838
35,51420.000000,-5566884.418730,27227140.433805,2375378.037313
36,51420.000000,-24839199.986828,12154829.046527,3770431.116516
37,51420.000000,-9715655.633629,-13316961.614447,-22495446.422110
38,51420.000000,-21561060.434566,32934929.053092,-15251948.302291
45,51420.000000,-10669074.530044,17909218.743556,18572394.971818
56,51420.000000,-3755927.118408,25227872.970783,33570391.757989
57,51420.000000,-63661.376895,27242705.511683,-6016153.535664
1,51480.000000,-32290613.335518,27108455.837449,828570.848428
2,51480.000000,4356424.222444,41922315.195926,-1036907.787608
3,51480.000000,-14744148.923048,39474192.485381,-266957.836856
4,51480.000000,-39608143.821176,14485043.795258,383431.374385
5,51480.000000,21885289.349820,35988155.866913,-1273160.502943
6,51480.000000,-9313375.373107,35032927.036182,-20859467.498484
7,51480.000000,-15768944.041133,22006340.339107,32441955.991983
8,51480.000000,-25222451.178327,31657611.975437,-12321394.513100
9,51480.000000,936368.105176,41477454.433602,-6068875.469593
10,51480.000000,2093462.217417,27060089.979624,32517516.938783
11,51480.000000,15787302.959445,-5730308.911081,-22209396.315598
12,51480.000000,11143304.607838,15422480.658708,-20387842.758148
13,51480.000000,-11661577.911538,32204679.201329,-24713610.362991
14,51480.000000,22342168.706770,2946082.328055,16513048.359932
15,51480.000000,6402776.180458,-27043840.667165,-2443181.670827
16,51480.000000,-6873851.402300,36781214.902268,-19220458.432537
18,51480.000000,7322449.875716,41440006.761602,-2658554.280503
19,51480.000000,-17106629.337077,5447377.392996,-21346036.647496
20,51480.000000,-24010826.911459,-10463701.065542,-9587492.368326
21,51480.000000,16828552.463433,20691804.175803,-8229916.094077
22,51480.000000,-135579.658020,18510194.354826,-20894846.277947
23,51480.000000,10757996.658452,-17982230.034884,-18419420.971200
24,51480.000000,24318659.830875,1145073.995545,13614731.812980
25,51480.000000,24500634.206060,-12804975.991581,-3730935.121071
26,51480.000000,10419697.608155,12882706.315084,22449432.341591
27,51480.000000,-6120551.896141,-23098125.223493,14415644.585458
28,51480.000000,6402776.170910,-27043840.675523,-2443181.676066
29,51480.000000,-14578361.824626,15782343.887366,17808563.064854
30,51480.000000,-15215747.543413,-5344874.068753,22778814.312649
31,51480.000000,10757996.658452,-17982230.034884,-18419420.971200
32,51480.000000,-16948489.344852,-20575759.126519,8252333.105188
33,51480.000000,17169773.890239,-5478438.593015,21306958.183700
34,51480.000000,15325912.559247,4962116.115372,-22784892.632211
35,51480.000000,-5571990.129279,27209357.547548,2560514.501431
36,51480.000000,-24865650.069949,12155667.355721,3587597.038517
37,51480.000000,-9571427.446774,-13372818.213831,-22523999.425147
38,51480.000000,-21539775.636568,33011674.581760,-15115893.620398
45,51480.000000,-10789284.818906,17949851.491941,18463464.505487
56,51480.000000,-3829136.109949,25229837.242633,33559527.621264
57,51480.000000,-74652.958169,27282213.706380,-5834659.198537
1,51540.000000,-32290512.021792,27108397.285017,831145.752636
2,51540.000000,4356358.105325,41922461.596401,-1035609.738544
3,51540.000000,-14744330.242220,39474108.483971,-263498.333981
4,51540.000000,-39608017.164200,14485102.071685,385498.065107
5,51540.000000,21885046.660031,35988340.687763,-1272599.642564
6,51540.000000,-9264271.273806,34974797.694822,-20977824.965467
7,51540.000000,-15838234.881113,22001767.197093,32409661.683382
8,51540.000000,-25189370.362097,31741957.242776,-12173163.577796
9,51540.000000,1008102.603908,41453153.136203,-6217125.003726
10,51540.000000,2032436.448525,27026373.921570,32548375.376327
11,51540.000000,15762781.462303,-5579089.357171,-22265422.148854
12,51540.000000,11120337.858226,15560296.939428,-20295843.649654
13,51540.000000,-11664476.521822,32288609.759604,-24603589.947968
14,51540.000000,22427108.074792,3019976.137090,16384173.419358
15,51540.000000,6406727.167690,-27025477.058356,-2628540.324887
16,51540.000000,-6818540.424547,36725805.987716,-19346057.173498
18,51540.000000,7322104.344176,41440083.097610,-2658456.345062
19,51540.000000,-17219935.284683,5354768.556694,-21278253.134321
20,51540.000000,-24057781.880313,-10509544.390935,-9418154.865458
21,51540.000000,16779388.535792,20661991.491496,-8403104.548667
22,51540.000000,-249982.286934,18423663.177920,-20970007.592227
23,51540.000000,10877760.650697,-18021919.077532,-18309998.235857
24,51540.000000,24233376.916365,1185149.627920,13762708.450565
25,51540.000000,24527046.378997,-12806367.113217,-3548017.582865
26,51540.000000,10277621.841153,12942416.992833,22480739.418980
27,51540.000000,-6098650.671431,-23194185.332939,14270148.569761
28,51540.000000,6406727.156213,-27025477.067323,-2628540.327193
29,51540.000000,-14566710.632251,15660340.686683,17925387.746980
30,51540.000000,-15194408.676312,-5499409.913636,22756343.741584
31,51540.000000,10877760.650697,-18021919.077532,-18309998.235857
32,51540.000000,-16898927.867745,-20546400.807795,8425429.409776
33,51540.000000,17283140.062641,-5386631.980523,21238686.514088
34,51540.000000,15303963.175656,5116709.266319,-22765348.062556
35,51540.000000,-5576994.999317,27190340.208720,2745481.593924
36,51540.000000,-24890928.891273,12156162.259040,3404526.104070
37,51540.000000,-9427240.961558,-13429308.204848,-22551062.398290
38,51540.000000,-21517821.608884,33088233.254274,-14979550.610549
45,51540.000000,-10908633.872790,17990692.598482,18353316.586547
56,51540.000000,-3902325.107073,25232441.933529,33548020.854805
57,51540.000000,-85300.497252,27320535.938629,-5652779.223864
1,51600.000000,-32290411.428955,27108338.005278,833704.762064
2,51600.000000,4356293.255552,41922608.348296,-1034291.859902
3,51600.000000,-14744511.775789,39474024.663152,-260033.771269
4,51600.000000,-39607890.591324,14485159.445618,387557.395491
5,51600.000000,21884804.854415,35988526.388463,-1272014.385098
6,51600.000000,-9215673.398597,34916224.340728,-21095770.899633
7,51600.000000,-15907565.020261,21997803.238433,32376750.859701
8,51600.000000,-25155557.730496,31826016.126478,-12024701.999607
9,51600.000000,1079621.329084,41428211.596237,-6365253.495544
10,51600.000000,1971118.533432,26993200.150368,32578619.120114
11,51600.000000,15738839.569217,-5427393.805439,-22319968.113807
12,51600.000000,11098051.984995,15697579.706136,-20202501.667922
13,51600.000000,-11666641.726618,32372565.668623,-24493100.940611
14,51600.000000,22511643.818804,3092987.540808,16254220.213165
15,51600.000000,6410543.477713,-27005878.693408,-2813725.234504
16,51600.000000,-6763715.514931,36669910.255953,-19471282.939708
18,51600.000000,7321759.513556,41440162.514793,-2658307.527921
19,51600.000000,-17333239.438348,5262899.654977,-21209062.464094
20,51600.000000,-24104003.485871,-10554486.150913,-9248194.357335
21,51600.000000,16729175.315110,20631645.621458,-8575738.382175
22,51600.000000,-365129.782490,18337273.833843,-21043785.523202
23,51600.000000,10996665.997736,-18061806.611173,-18199365.522903
24,51600.000000,24147309.429534,1225919.303250,13909775.001021
25,51600.000000,24552296.076684,-12807382.790444,-3364865.456241
26,51600.000000,10135589.294245,13002763.673920,22510561.458127
27,51600.000000,-6077300.212375,-23289347.355663,14123710.254691
28,51600.000000,6410543.464419,-27005878.702761,-2813725.234066
29,51600.000000,-14555447.802018,15537503.056844,18041028.735211
30,51600.000000,-15173709.968356,-5653872.054125,22732371.234354
31,51600.000000,10996665.997736,-18061806.611173,-18199365.522903
32,51600.000000,-16848314.729396,-20516517.262892,8597969.231273
33,51600.000000,17396496.299466,-5295564.872419,21169012.576061
34,51600.000000,15282648.816459,5271251.805041,-22744300.058993
35,51600.000000,-5581909.597810,27170088.485168,2930267.080627
36,51600.000000,-24915038.282434,12156303.475738,3221230.395594
37,51600.000000,-9283108.477431,-13486428.505059,-22576633.536671
38,51600.000000,-21495200.014681,33164599.233232,-14842921.876067
45,51600.000000,-11027114.327679,18031732.586284,18241958.480481
56,51600.000000,-3975488.501781,25235686.813431,33535871.638372
57,51600.000000,-95613.893202,27357667.457157,-5470525.635913
1,51660.000000,-32290311.560596,27108278.002233,836247.827699
2,51660.000000,4356229.676703,41922755.446557,-1032954.176991
3,51660.000000,-14744693.521544,39473941.022843,-256564.215093
4,51660.000000,-39607764.106172,14485215.916303,389609.326117
5,51660.000000,21884563.941028,35988712.961881,-1271404.741728
6,51660.000000,-9167585.631895,34857211.431399,-21213302.976926
7,51660.000000,-15976929.108225,21994448.745966,32343224.092251
8,51660.000000,-25121015.830027,31909782.274955,-11876012.600484
9,51660.000000,1150918.662239,41402631.697448,-6513258.055336
10,51660.000000,1909513.210308,26960571.164372,32608247.564274
11,51660.000000,15715482.542344,-5275234.533884,-22373030.610314
12,51660.000000,11076443.334004,15834316.592355,-20107823.026944
13,51660.000000,-11668073.342422,32456540.546059,-24382145.466340
14,51660.000000,22595764.281305,3165116.716661,16123197.298962
15,51660.000000,6414235.735753,-26985045.353797,-2998724.158331
16,51660.000000,-6709380.923619,36613531.995056,-19596133.321472
18,51660.000000,7321415.410771,41440245.007344,-2658107.831882
19,51660.000000,-17446529.979885,5171774.935511,-21138469.209768
20,51660.000000,-24149481.683770,-10598530.693818,-9077622.085795
21,51660.000000,16677910.526635,20600777.169429,-8747806.196178
22,51660.000000,-481015.466700,18251036.845573,-21116175.192035
23,51660.000000,11114705.423810,-18101883.218429,-18087530.143358
24,51660.000000,24060467.523690,1267387.928274,14055921.748525
25,51660.000000,24576385.439469,-12808012.810631,-3181490.850866
26,51660.000000,9993612.191374,13063743.110152,22538896.513412
27,51660.000000,-6056493.623968,-23383602.054107,13976339.317859
28,51660.000000,6414235.720752,-26985045.363323,-2998724.155338
29,51660.000000,-14544581.123764,15413840.189340,18155478.393483
30,51660.000000,-15153651.694656,-5808247.653488,22706898.382977
31,51660.000000,11114705.423810,-18101883.218429,-18087530.143358
32,51660.000000,-16796647.759925,-20486119.112816,8769941.176755
33,51660.000000,17509830.804831,-5205241.400346,21097940.977251
34,51660.000000,15261969.972982,5425730.923289,-22721749.997930
35,51660.000000,-5586744.496765,27148602.595467,3114858.739553
36,51660.000000,-24937980.219643,12156080.758315,3037722.010839
37,51660.000000,-9139042.263971,-13544175.894914,-22600711.134218
38,51660.000000,-21471912.568052,33240766.695977,-14706010.025651
45,51660.000000,-11144718.943394,18072961.905134,18129397.532415
56,51660.000000,-4048620.688124,25239571.603222,33523080.164056
57,51660.000000,-105603.101725,27393603.653628,-5287910.483470
1,51720.000000,-32290212.420264,27108217.279914,838774.900835
2,51720.000000,4356167.372313,41922902.886104,-1031596.715502
3,51720.000000,-14744875.477285,39473857.562969,-253089.731921
4,51720.000000,-39607637.712361,14485271.483018,391653.817706
5,51720.000000,21884323.927877,35988900.400841,-1270770.724105
6,51720.000000,-9120011.818850,34797763.458749,-21330418.881498
7,51720.000000,-16046321.792110,21991703.955735,32309081.964087
8,51720.000000,-25085747.262384,31993249.359098,-11727098.206425
9,51720.000000,1221989.001559,41376415.373180,-6661135.795577
10,51720.000000,1847625.239050,26928489.420457,32637260.114339
11,51720.000000,15692715.508808,-5122623.887700,-22424606.137560
12,51720.000000,11055508.111319,15970495.290497,-20011814.028949
13,51720.000000,-11668771.241492,32540528.008309,-24270725.659220
14,51720.000000,22679457.826061,3236363.985181,15991113.304430
15,51720.000000,6417814.574143,-26962976.972145,-3183524.867247
16,51720.000000,-6655540.863017,36556675.530261,-19720605.916440
18,51720.000000,7321072.062683,41440330.569220,-2657857.260722
19,51720.000000,-17559795.055242,5081398.507478,-21066478.037172
20,51720.000000,-24194206.503395,-10641682.497809,-8906449.333253
21,51720.000000,16625592.037889,20569396.782920,-8919296.629437
22,51720.000000,-597632.535092,18164962.669967,-21187171.811279
23,51720.000000,11231871.776542,-18142139.409971,-17974499.487765
24,51720.000000,23972861.430954,1309560.287775,14201139.038356
25,51720.000000,24599316.751561,-12808246.998707,-2997905.891192
26,51720.000000,9851702.724550,13125351.916958,22565742.737500
27,51720.000000,-6036223.905301,-23476940.294154,13828045.498292
28,51720.000000,6417814.557546,-26962976.981642,-3183524.861881
29,51720.000000,-14534118.287847,15289361.382070,18268729.164393
30,51720.000000,-15134233.987925,-5962523.877379,22679926.878385
31,51720.000000,11231871.776542,-18142139.409971,-17974499.487765
32,51720.000000,-16743924.931993,-20455217.021086,8941333.890947
33,51720.000000,17623131.748369,-5115665.557647,21025476.417475
34,51720.000000,15241926.994674,5580133.811917,-22697699.354972
35,51720.000000,-5591510.269415,27125882.908925,3299244.361709
36,51720.000000,-24959756.823306,12155483.894262,2854013.062097
37,51720.000000,-8995054.559114,-13602547.018171,-22623293.583767
38,51720.000000,-21447961.033890,33316729.835036,-14568817.673328
45,51720.000000,-11261440.604568,18114370.933037,18015641.166633
56,51720.000000,-4121716.062632,25244095.974727,33509646.636274
57,51720.000000,-115278.133452,27428340.063350,-5104945.839046
1,51780.000000,-32290114.011469,27108155.842383,841285.933070
2,51780.000000,4356106.345868,41923050.661826,-1030219.501501
3,51780.000000,-14745057.640821,39473774.283465,-249610.388317
4,51780.000000,-39607511.413504,14485326.145067,393690.831117
5,51780.000000,21884084.822920,35989088.698120,-1270112.344348
6,51780.000000,-9072955.765043,34737884.948754,-21447116.305751
7,51780.000000,-16115737.716888,21989569.056956,32274325.070007
8,51780.000000,-25049754.684254,32076411.072756,-11577961.647420
9,51780.000000,1292826.762318,41349564.606238,-6808883.830992
10,51780.000000,1785459.400926,26896957.333830,32665656.187245
11,51780.000000,15670543.459877,-4969574.277491,-22474691.294284
12,51780.000000,11035242.383914,16106103.553650,-19914481.063969
13,51780.000000,-11668735.351857,32624521.670982,-24158843.661925
14,51780.000000,22762712.839902,3306729.809761,15857976.926758
15,51780.000000,6421290.630503,-26939673.632278,-3368115.145158
16,51780.000000,-6602199.507448,36499345.223631,-19844698.329654
18,51780.000000,7320729.496101,41440419.194144,-2657555.819191
19,51780.000000,-17673022.776273,4991774.341077,-20993093.704705
20,51780.000000,-24238168.049485,-10683946.169999,-8734687.421943
21,51780.000000,16572217.859149,20537515.151471,-9090198.358652
22,51780.000000,-714974.057616,18079061.696159,-21256770.685187
23,51780.000000,11348158.027906,-18182565.626046,-17860281.025701
24,51780.000000,23884501.460703,1352441.043667,14345417.277532
25,51780.000000,24621092.440592,-12808075.218900,-2814122.715659
26,51780.000000,9709873.052090,13187586.573837,22591098.381452
27,51780.000000,-6016483.950803,-23569353.046474,13678838.595791
28,51780.000000,6421290.612422,-26939673.641553,-3368115.137601
29,51780.000000,-14524066.883862,15164076.038027,18380773.569697
30,51780.000000,-15115456.838498,-6116687.895675,22651458.510309
31,51780.000000,11348158.027906,-18182565.626046,-17860281.025701
32,51780.000000,-16690144.361258,-20423821.691986,9112136.056976
33,51780.000000,17736387.266990,-5026841.198884,20951623.688422
34,51780.000000,15222520.089094,5734447.662726,-22672149.704826
35,51780.000000,-5596217.488401,27101929.945566,3483411.751903
36,51780.000000,-24980370.357617,12154502.707804,2670115.675399
37,51780.000000,-8851157.567379,-13661538.382339,-22644379.377177
38,51780.000000,-21423347.227746,33392482.858566,-14431347.438403
45,51780.000000,-11377272.321597,18155949.977764,17900696.886094
56,51780.000000,-4194769.024743,25249259.550736,33495571.271772
57,51780.000000,-124649.052213,27461872.365951,-4921643.798070
1,51840.000000,-32290016.337683,27108093.693727,843780.876308
2,51840.000000,4356046.600814,41923198.768587,-1028822.561433
3,51840.000000,-14745240.009973,39473691.184274,-246126.250939
4,51840.000000,-39607385.213209,14485379.901783,395720.327356
5,51840.000000,21883846.634064,35989277.846450,-1269429.615046
6,51840.000000,-9026421.236188,34677580.461105,-21563392.950392
7,51840.000000,-16185171.525807,21988044.192008,32238954.016545
8,51840.000000,-25013040.807110,32159261.133210,-11428605.757398
9,51840.000000,1363426.377316,41322081.428732,-6956499.278612
10,51840.000000,1723020.498205,26865977.277848,32693435.211356
11,51840.000000,15648971.250159,-4816098.177478,-22523282.779003
12,51840.000000,11015642.080402,16241129.197377,-19815830.609412
13,51840.000000,-11667965.657317,32708515.149385,-24046501.625687
14,51840.000000,22845517.734501,3376214.796428,15723796.932077
15,51840.000000,6424674.545918,-26915135.569259,-3552482.789816
16,51840.000000,-6549360.992829,36441545.473717,-19968408.173597
18,51840.000000,7320387.737776,41440510.875597,-2657203.513012
19,51840.000000,-17786201.222520,4902906.267043,-20918321.063020
20,51840.000000,-24281356.503722,-10725326.445578,-8562347.713172
21,51840.000000,16517786.143895,20505143.004899,-9260500.099206
22,51840.000000,-833032.979561,17993344.243988,-21324967.210028
23,51840.000000,11463557.275161,-18223152.238019,-17744882.305280
24,51840.000000,23795397.998002,1396034.734109,14488746.935447
25,51840.000000,24641715.077153,-12807487.376464,-2630153.475881
26,51840.000000,9568135.296861,13250443.424826,22614961.794837
27,51840.000000,-5997266.551499,-23660831.387855,13528728.470285
28,51840.000000,6424674.526463,-26915135.578130,-3552482.780245
29,51840.000000,-14514434.399368,15037993.663973,18491604.210809
30,51840.000000,-15097320.094388,-6270726.884326,22621495.167165
31,51840.000000,11463557.275161,-18223152.238019,-17744882.305280
32,51840.000000,-16635304.306807,-20391943.868802,9282336.397116
33,51840.000000,17849585.466654,-4938772.039381,20876387.673336
34,51840.000000,15203749.321914,5888659.670306,-22645102.721208
35,51840.000000,-5600876.723958,27076744.376089,3667348.729558
36,51840.000000,-24999823.230129,12153127.061635,2486041.989715
37,51840.000000,-8707363.458100,-13721146.359146,-22663967.105431
