PRN,t,X,Y,Z
25,35940.000000,-4771733.279906,-21229709.213012,-17483870.274916
26,35940.000000,22659514.898777,6714248.781538,-14814452.006842
27,35940.000000,-26668823.204196,1520285.696934,8040236.540543
28,35940.000000,-14926463.274706,-10922489.264481,20906546.972476
29,35940.000000,-4840412.656628,17139026.089906,-21485656.727767
30,35940.000000,-22428021.086513,13769861.158404,-9253597.317760
32,35940.000000,-16387192.812256,907181.227336,-22564790.487799
33,35940.000000,3654072.694157,-27416146.441628,-3655248.172159
34,35940.000000,22267541.884320,-13863951.944500,9551129.993651
35,35940.000000,15212515.616369,10514847.956003,-20901513.831646
36,35940.000000,4057671.344067,21262610.946219,17640739.190208
37,35940.000000,-22633950.646456,-7762152.057996,14396708.392209
39,35940.000000,-17367330.195555,32653100.439020,20152830.373681
45,35940.000000,18859771.003316,20427846.408552,2272815.087567
46,35940.000000,-13058726.751036,9539087.776619,22758953.280516
56,35940.000000,3020236.752130,38828396.184971,16624373.794375
57,35940.000000,22129464.250636,4891527.710805,-16272589.826357
1,36000.000000,-32324539.264956,27096700.735742,-177859.143480
2,36000.000000,4395711.274916,41904509.887359,-710234.877392
3,36000.000000,-14708095.550877,39503998.436021,-827881.503397
4,36000.000000,-39634818.473122,14444052.431610,-262701.456028
5,36000.000000,21962741.653625,35971495.905725,-657864.447552
6,36000.000000,-24027907.782076,30783750.599294,15716077.054163
7,36000.000000,-10695099.053369,35485494.265448,20720343.769532
8,36000.000000,-12445754.888557,18082006.328638,-35934027.378524
9,36000.000000,-9714375.079754,30048275.287703,27985014.292664
10,36000.000000,920594.790243,41673914.170818,7832870.919003
11,36000.000000,15036505.793481,-15998243.437906,17250290.146042
12,36000.000000,26647634.580274,-8197954.796177,590060.258071
13,36000.000000,4266525.106152,25383921.626138,-33268189.801527
14,36000.000000,9839271.880854,-25510660.071274,5463806.139822
15,36000.000000,-13170505.440388,9430483.539419,22739974.046911
16,36000.000000,-21885407.645520,31226219.388194,17814587.599133
18,36000.000000,7326913.468670,41371393.711204,-3527239.907382
19,36000.000000,-3747604.496176,27431683.374652,3556302.634445
20,36000.000000,-14072292.378764,20177927.855564,-13190454.901887
21,36000.000000,16346449.958644,-613172.847701,22615557.483046
22,36000.000000,8883401.691291,18899911.679890,18518219.340504
23,36000.000000,-18802330.155376,-20487231.535522,-2364469.446619
24,36000.000000,13437014.482601,-9291294.491609,-22622148.478720
25,36000.000000,-4679469.582719,-21152295.535604,-17602126.013941
26,36000.000000,22729337.871943,6787804.798829,-14673107.424358
27,36000.000000,-26616748.451216,1499059.099888,8214728.179246
28,36000.000000,-14788894.378979,-10963341.323214,20982739.601876
29,36000.000000,-4981312.891961,17181091.045065,-21419770.668240
30,36000.000000,-22490022.155464,13782532.501561,-9082675.625782
32,36000.000000,-16354145.004190,755864.728758,-22594291.802854
33,36000.000000,3667088.132284,-27438253.123911,-3471533.167566
34,36000.000000,22331407.081534,-13876922.788000,9381786.779958
35,36000.000000,15076435.380051,10560440.409329,-20976816.606995
36,36000.000000,3966799.837673,21182504.601226,17757568.125828
37,36000.000000,-22699909.086423,-7834958.169360,14252564.204802
39,36000.000000,-17362221.307107,32731462.119570,20029593.142262
45,36000.000000,18842601.035408,20422402.035268,2457591.521966
46,36000.000000,-13170510.271678,9430478.303891,22739973.347600
56,36000.000000,3065452.709563,38769585.626433,16751861.242940
1,36060.000000,-32324408.722738,27096871.475657,-173477.275432
2,36060.000000,4395486.490137,41904505.447430,-713777.110880
3,36060.000000,-14707974.688211,39503923.551295,-827449.559815
4,36060.000000,-39634738.830854,14444349.634501,-260298.911857
5,36060.000000,21962661.817988,35971341.483383,-662657.874995
6,36060.000000,-24015691.513196,30858339.795183,15583867.924357
7,36060.000000,-10645544.756153,35434494.865237,20832448.863420
8,36060.000000,-12531736.922725,18054721.697458,-35918822.218476
9,36060.000000,-9741714.143572,30118900.610633,27897669.549535
10,36060.000000,987972.810933,41646347.402363,7972155.800565
11,36060.000000,15149581.120527,-16028500.272435,17121990.288175
12,36060.000000,26651401.321488,-8196226.818059,400821.340844
13,36060.000000,4203838.873004,25328989.542743,-33318690.357339
14,36060.000000,9838526.387117,-25471903.705151,5643964.579590
15,36060.000000,-13282617.066483,9322415.496360,22719494.140471
16,36060.000000,-21878868.164312,31304135.578625,17684658.499086
18,36060.000000,7326298.273861,41371672.312244,-3525353.542097
19,36060.000000,-3760090.787775,27453096.346711,3372383.594202
20,36060.000000,-14058027.195463,20087854.526587,-13342046.874583
21,36060.000000,16312877.757261,-461728.382346,22643478.870341
22,36060.000000,8850656.434987,19022367.475251,18408355.078458
23,36060.000000,-18784015.973675,-20481896.582383,-2548432.311827
24,36060.000000,13547941.679649,-9183102.237549,-22600004.412417
25,36060.000000,-4586308.703112,-21074701.925465,-17719219.446544
26,36060.000000,22798733.123172,6860436.000741,-14530789.600159
27,36060.000000,-26563609.976782,1477300.689096,8388677.483749
28,36060.000000,-14650992.184639,-11004885.814967,21057548.017388
29,36060.000000,-5121609.353984,17223581.106851,-21352470.612459
30,36060.000000,-22550855.253221,13795093.890206,-8911153.837476
32,36060.000000,-16321655.388468,604224.962400,-22622300.565952
33,36060.000000,3679743.453244,-27459182.992682,-3287587.896192
34,36060.000000,22394114.192624,-13889798.790413,9211825.848818
35,36060.000000,14940053.646743,10606729.203190,-21050734.657920
36,36060.000000,3875045.310833,21102209.366840,17873225.010865
37,36060.000000,-22765439.256047,-7906825.230583,14107478.104060
39,36060.000000,-17356425.274534,32809772.113057,19905969.592981
45,36060.000000,18824496.035351,20416153.599614,2642205.148752
46,36060.000000,-13282621.777891,9322410.387617,22719493.409541
56,36060.000000,3110146.552727,38710386.838229,16879037.717856
1,36120.000000,-32324278.061582,27097041.209053,-169092.076660
2,36120.000000,4395262.874947,41904501.299536,-717305.643623
3,36120.000000,-14707854.539297,39503848.834546,-827001.811359
4,36120.000000,-39634658.730956,14444646.513731,-257891.390944
5,36120.000000,21962579.532702,35971188.477273,-667438.666599
6,36120.000000,-24002828.712149,30932828.780841,15451366.582720
7,36120.000000,-10596453.589258,35383075.451026,20944176.401708
8,36120.000000,-12617963.148121,18028183.634737,-35902924.611353
9,36120.000000,-9768423.875122,30189766.430676,27809803.209499
10,36120.000000,1055111.011810,41618218.074012,8111288.937297
11,36120.000000,15261673.572296,-16058996.282998,16992570.569466
12,36120.000000,26653936.258753,-8194138.397474,211550.064399
13,36120.000000,4140671.872282,25274606.724902,-33368552.515756
14,36120.000000,9837663.561501,-25431944.450424,5823750.180917
15,36120.000000,-13395046.680766,9214896.961470,22697515.701355
16,36120.000000,-21871649.665440,31381987.438677,17554383.933562
18,36120.000000,7325685.412495,41371956.199983,-3523399.698374
19,36120.000000,-3772217.640498,27473330.226246,3188243.245712
20,36120.000000,-14043895.364910,19996717.109764,-13492756.599811
21,36120.000000,16279867.610277,-309972.814260,22669904.730675
22,36120.000000,8818565.519627,19144213.453948,18297275.200389
23,36120.000000,-18764771.974036,-20475765.622875,-2732225.810708
24,36120.000000,13659178.446289,-9075452.978478,-22576369.797395
25,36120.000000,-4492253.526287,-20996939.869597,-17835142.815802
26,36120.000000,22867689.207675,6932142.723999,-14387507.887871
27,36120.000000,-26509414.940804,1455002.237513,8562072.891316
28,36120.000000,-14512769.220546,-11047123.631982,21130967.243985
29,36120.000000,-5261291.784937,17266488.959828,-21283761.009142
30,36120.000000,-22610518.525942,13807534.528071,-8739043.335245
32,36120.000000,-16289728.253468,452273.951582,-22648814.901227
33,36120.000000,3692048.352622,-27478931.932001,-3103424.551495
34,36120.000000,22455661.208942,-13902569.200043,9041258.377530
35,36120.000000,14803382.887737,10653714.778585,-21123263.153816
36,36120.000000,3782410.435422,21021736.788725,17987702.345778
37,36120.000000,-22830529.793701,-7977753.605140,13961459.636648
39,36120.000000,-17349942.539698,32888024.390888,19781962.131022
45,36120.000000,18805449.838972,20409109.646752,2826643.829272
46,36120.000000,-13395051.270303,9214891.981820,22697514.941458
56,36120.000000,3154314.951409,38650804.309594,17005900.690713
1,36180.000000,-32324147.286288,27097209.928083,-164703.630816
2,36180.000000,4395040.431548,41904497.447408,-720820.408297
3,36180.000000,-14707735.122501,39503774.280424,-826538.266428
4,36180.000000,-39634578.179187,14444943.049556,-255478.938951
5,36180.000000,21962494.789680,35971036.901490,-672206.730858
6,36180.000000,-23989320.429620,31007211.830916,15318575.303283
7,36180.000000,-10547829.213859,35331239.882614,21055524.253094
8,36180.000000,-12704427.016712,18002394.246227,-35886334.775836
9,36180.000000,-9794502.312090,30260867.290929,27721416.972042
10,36180.000000,1122004.399640,41589528.333824,8250267.918731
11,36180.000000,15372775.998281,-16089721.480551,16862039.610905
12,36180.000000,26655242.296326,-8191678.735853,22258.817668
13,36180.000000,4077028.814253,25220777.346390,-33417775.351545
14,36180.000000,9836694.057857,-25390783.172377,6003151.196270
15,36180.000000,-13507784.202882,9107935.772503,22674040.303997
16,36180.000000,-21863752.680796,31459768.959676,17423766.368206
18,36180.000000,7325074.930966,41372245.353268,-3521378.413541
19,36180.000000,-3783994.792382,27492380.977963,3003893.793759
20,36180.000000,-14029906.832894,19904521.142038,-13642574.114282
21,36180.000000,16247423.769344,-157918.238269,22694833.365581
22,36180.000000,8787125.112042,19265438.174209,18184987.114018
23,36180.000000,-18744592.139621,-20468847.123839,-2915837.818113
24,36180.000000,13770714.836243,-8968354.361372,-22551246.184639
25,36180.000000,-4397307.079957,-20919020.837782,-17949888.443184
26,36180.000000,22936194.704260,7002925.446707,-14243271.707781
27,36180.000000,-26454170.626263,1432155.607382,8734902.875335
28,36180.000000,-14374238.039085,-11090055.523922,21202992.398487
29,36180.000000,-5400350.020558,17309807.179590,-21213646.399833
30,36180.000000,-22669010.270713,13819843.609275,-8566355.540121
32,36180.000000,-16258367.755958,300023.772033,-22673833.031635
33,36180.000000,3704012.577832,-27497495.967617,-2919055.342111
34,36180.000000,22516046.269404,-13915223.252470,8870095.582194
35,36180.000000,14666435.588833,10701397.435454,-21194397.355604
36,36180.000000,3688898.022083,20941098.394297,18100992.709932
37,36180.000000,-22895169.362262,-8047743.798180,13814518.413817
39,36180.000000,-17342773.597585,32966212.928888,19657573.169453
45,36180.000000,18785456.400068,20401278.811429,3010895.436793
46,36180.000000,-13507788.668649,9107930.924165,22674039.517834
56,36180.000000,3197954.615829,38590842.560154,17132447.637681
1,36240.000000,-32324016.401601,27097377.625028,-160312.021617
2,36240.000000,4394819.161929,41904493.894791,-724321.337851
3,36240.000000,-14707616.456248,39503699.883534,-826058.933719
4,36240.000000,-39634497.181301,14445239.222307,-253061.601633
5,36240.000000,21962407.581076,35970886.770003,-676961.976501
6,36240.000000,-23975167.764334,31081483.227230,15185496.363703
7,36240.000000,-10499675.256304,35278992.052452,21166490.289875
8,36240.000000,-12791121.960019,17977355.581270,-35869052.944055
9,36240.000000,-9819947.541737,30332197.717928,27632512.543868
10,36240.000000,1188647.999602,41560280.370427,8389090.337472
11,36240.000000,15482881.388562,-16120665.802137,16730406.099880
12,36240.000000,26655322.486650,-8188837.078983,-167040.003260
13,36240.000000,4012914.445587,25167505.539473,-33466357.950021
14,36240.000000,9835628.525489,-25348420.882110,6182155.902692
15,36240.000000,-13620819.473082,9001539.649753,22649069.621983
16,36240.000000,-21855177.794253,31537474.137629,17292808.276716
18,36240.000000,7324466.875503,41372539.750542,-3519289.726217
19,36240.000000,-3795432.033375,27510244.708923,2819347.456063
20,36240.000000,-14016071.490283,19811272.296549,-13791489.515545
21,36240.000000,16215550.353590,-5576.798297,22718263.176669
22,36240.000000,8756331.248511,19386030.259604,18071498.307571
23,36240.000000,-18723470.571379,-20461149.641279,-3099256.221782
24,36240.000000,13882540.822530,-8861813.919200,-22524635.221333
25,36240.000000,-4301472.534005,-20840956.280764,-18063448.729086
26,36240.000000,23004238.217168,7072784.788161,-14098090.546257
27,36240.000000,-26397884.438101,1408752.751675,8907155.946130
28,36240.000000,-14235411.214321,-11133682.097652,21273618.689929
29,36240.000000,-5538773.991499,17353528.233932,-21142131.418591
30,36240.000000,-22726328.935699,13832010.320146,-8393101.910958
32,36240.000000,-16227577.920460,147486.550175,-22697353.279096
33,36240.000000,3715645.926437,-27514871.267612,-2734492.491004
34,36240.000000,22575267.660648,-13927750.172347,8698348.717012
35,36240.000000,14529224.248529,10749777.332535,-21264132.615968
36,36240.000000,3594511.019923,20860305.690942,18213088.761970
37,36240.000000,-22959346.650951,-8116796.456351,13666664.110783
39,36240.000000,-17334918.996279,33044331.707772,19532805.129168
45,36240.000000,18764509.791479,20392669.816516,3194947.857230
46,36240.000000,-13620823.813272,9001534.934850,22649068.812302
56,36240.000000,3241062.296909,38530506.139594,17258676.039599
1,36300.000000,-32323885.412216,27097544.292296,-155917.332847
2,36300.000000,4394599.067869,41904490.645445,-727808.365504
3,36300.000000,-14707498.559017,39503625.638430,-825563.822218
4,36300.000000,-39634415.743041,14445535.012393,-250639.424839
5,36300.000000,21962317.899285,35970738.096655,-681704.312482
6,36300.000000,-23960371.862960,31155637.259176,15052132.045284
7,36300.000000,-10451995.307810,35226335.885385,21277072.387991
8,36300.000000,-12878041.389606,17953069.632618,-35851079.361619
9,36300.000000,-9844757.701003,30403752.222060,27543091.638849
10,36300.000000,1255036.855636,41530476.412862,8527753.789190
11,36300.000000,15591982.874578,-16151819.112499,16597678.789432
12,36300.000000,26654180.029961,-8185602.718891,-356333.995846
13,36300.000000,3948333.549028,25114795.394606,-33514299.407064
14,36300.000000,9834477.607341,-25304858.736493,6360752.602423
15,36300.000000,-13734142.253732,8895716.194977,22622605.427827
16,36300.000000,-21845925.641640,31615096.973686,17161512.140800
18,36300.000000,7323861.292164,41372839.369845,-3517133.676313
19,36300.000000,-3806539.203641,27526917.669137,2634616.462420
20,36300.000000,-14002399.171357,19716976.381810,-13939492.962646
21,36300.000000,16184251.348986,147039.314402,22740192.665693
22,36300.000000,8726179.835507,19505978.400748,17956816.349213
23,36300.000000,-18701401.489081,-20452681.818900,-3282468.923127
24,36300.000000,13994646.298881,-8755839.069915,-22496538.650733
25,36300.000000,-4204753.200124,-20762757.628452,-18175816.153353
26,36300.000000,23071808.377913,7141721.508641,-13951973.955169
27,36300.000000,-26340563.902080,1384785.715525,9078820.651791
28,36300.000000,-14096301.340149,-11178003.817040,21342841.419909
29,36300.000000,-5676553.724730,17397644.484033,-21069220.791682
30,36300.000000,-22782473.120276,13844023.841032,-8219293.943635
32,36300.000000,-16197362.638623,-5325.538618,-22719374.064628
33,36300.000000,3726958.244448,-27531054.143032,-2549748.234625
34,36300.000000,22633323.817159,-13940139.175195,8526029.073583
35,36300.000000,14391761.376198,10798854.487227,-21332464.379592
36,36300.000000,3499252.516202,20779370.164238,18323983.240177
37,36300.000000,-23023050.377170,-8184912.367604,13517906.466098
39,36300.000000,-17326379.336917,33122374.713618,19407660.438830
45,36300.000000,18742604.206145,20383291.471531,3378788.989881
46,36300.000000,-13734146.466630,8895711.615538,22622604.597415
56,36300.000000,3283634.786543,38469799.627306,17384583.382054
1,36360.000000,-32323754.322772,27097709.922424,-151519.648354
2,36360.000000,4394380.150930,41904487.703144,-731281.424750
3,36360.000000,-14707381.449338,39503551.539622,-825052.941208
4,36360.000000,-39634333.870144,14445830.400306,-248212.454508
5,36360.000000,21962225.736945,35970590.895162,-686433.647995
6,36360.000000,-23944933.920020,31229668.224109,14918484.633003
7,36360.000000,-10404792.924175,35173275.338395,21387268.427088
8,36360.000000,-12965178.697575,17929538.336251,-35832414.287662
9,36360.000000,-9868930.976608,30475525.297981,27453155.977966
10,36360.000000,1321166.030799,41500118.730417,8666255.872604
11,36360.000000,15700073.729864,-16183171.205693,16463866.497509
12,36360.000000,26651818.273864,-8181964.995710,-545610.751799
13,36360.000000,3883290.943056,25062650.960131,-33561598.829132
14,36360.000000,9833251.938191,-25260098.038112,6538929.623530
15,36360.000000,-13847742.230832,8790472.890333,22594649.592737
16,36360.000000,-21835996.910714,31692631.474609,17029880.450142
18,36360.000000,7323258.226833,41373144.188813,-3514910.305027
19,36360.000000,-3817326.191853,27542396.252146,2449713.053838
20,36360.000000,-13988899.652159,19621639.340865,-14086574.676785
21,36360.000000,16153530.607743,299917.863026,22760620.434608
22,36360.000000,8696666.650454,19625271.356997,17840948.886487
23,36360.000000,-18678379.232331,-20443452.386641,-3465463.838024
24,36360.000000,14107021.081168,-8650437.115469,-22466958.312051
25,36360.000000,-4107152.531430,-20684436.288111,-18286983.275794
26,36360.000000,23138893.847116,7209736.509178,-13804931.551299
27,36360.000000,-26282216.663625,1360246.637635,9249885.578992
28,36360.000000,-13956921.028436,-11223021.002783,21410655.982945
29,36360.000000,-5813679.344930,17442148.185666,-20994919.337264
30,36360.000000,-22837441.575130,13855873.348125,-8044943.170247
32,36360.000000,-16167725.668626,-158400.271765,-22739893.908478
33,36360.000000,3737959.424631,-27546041.048495,-2364834.822062
34,36360.000000,22690213.321384,-13952379.469206,8353147.980198
35,36360.000000,14254059.490275,10848628.775486,-21399388.183387
36,36360.000000,3403125.735990,20698303.276179,18433668.962840
37,36360.000000,-23086269.288335,-8252092.460969,13368255.281019
39,36360.000000,-17317155.273647,33200335.938333,19282141.534816
45,36360.000000,18719733.958144,20373152.671163,3562406.748162
46,36360.000000,-13847746.314816,8790468.448293,22594648.744421
56,36360.000000,3325668.917857,38408727.632049,17510167.155472
1,36420.000000,-32323623.137855,27097874.508078,-147119.052048
2,36420.000000,4394162.412466,41904485.071676,-734740.449356
3,36420.000000,-14707265.145790,39503477.581573,-824526.300264
4,36420.000000,-39634251.568336,14446125.366619,-245780.736672
5,36420.000000,21962131.086941,35970445.179108,-691149.892464
6,36420.000000,-23928855.177784,31303570.427746,14784556.415523
7,36420.000000,-10358071.625488,35119814.400332,21497076.290573
8,36420.000000,-13052527.257066,17906763.571198,-35813057.994868
9,36420.000000,-9892465.605149,30547511.425027,27362707.289253
10,36420.000000,1387030.607611,41469209.632467,8804594.189477
11,36420.000000,15807147.370766,-16214711.806720,16328978.106231
12,36420.000000,26648240.712899,-8177913.299548,-734857.857784
13,36420.000000,3817791.481550,25011076.241976,-33608255.333276
14,36420.000000,9831962.142839,-25214140.235187,6716675.320533
15,36420.000000,-13961609.015543,8685817.097352,22565204.086379
16,36420.000000,-21825392.341118,31770071.653236,16897915.702363
18,36420.000000,7322657.725218,41373454.184682,-3512619.654850
19,36420.000000,-3827802.933483,27556676.995566,2264649.481673
20,36420.000000,-13975582.648853,19525267.250427,-14232724.941959
21,36420.000000,16123391.847723,453046.567010,22779545.185624
22,36420.000000,8667787.342520,19743897.958119,17723903.645741
23,36420.000000,-18654398.261560,-20433470.159185,-3648228.897594
24,36420.000000,14219654.908839,-8545615.240851,-22435896.140322
25,36420.000000,-4008674.122054,-20606003.642573,-18396942.736695
26,36420.000000,23205483.316338,7276830.831306,-13656973.015746
27,36420.000000,-26222850.486648,1335127.751678,9420339.353806
28,36420.000000,-13817282.907163,-11268733.832258,21477057.866813
29,36420.000000,-5950141.075855,17487031.490410,-20919231.965061
30,36420.000000,-22891233.202337,13867548.015274,-7870061.158299
32,36420.000000,-16138670.634596,-311725.381223,-22758911.430239
33,36420.000000,3748659.404787,-27559828.582772,-2179764.514189
34,36420.000000,22745934.903819,-13964460.257041,8179716.801138
35,36420.000000,14116131.116446,10899099.931737,-21464899.656719
36,36420.000000,3306134.041813,20617116.463410,18542138.828603
37,36420.000000,-23148992.163706,-8318337.806319,13217720.418861
39,36420.000000,-17307247.513582,33278209.380124,19156250.861160
45,36420.000000,18695893.483711,20362262.393770,3745789.060334
46,36420.000000,-13961612.969087,8685812.794545,22565203.223021
56,36420.000000,3367161.565474,38347294.791591,17635424.855197
1,36480.000000,-32323491.861997,27098038.042052,-142715.627900
2,36480.000000,4393945.853615,41904482.754844,-738185.373366
3,36480.000000,-14707149.666995,39503403.758704,-823983.909254
4,36480.000000,-39634168.843330,14446419.891992,-243344.317456
5,36480.000000,21962033.942403,35970300.961948,-695852.955553
6,36480.000000,-23912136.926175,31377338.184560,14650349.685221
7,36480.000000,-10311834.895832,35065957.091654,21606493.865670
8,36480.000000,-13140080.422749,17884747.159368,-35793010.769519
9,36480.000000,-9915359.873196,30619705.067633,27271747.307746
10,36480.000000,1452625.688401,41437751.468305,8942766.344599
11,36480.000000,15913197.357137,-16246430.573161,16193022.561157
12,36480.000000,26643450.988078,-8173437.072348,-924062.896140
13,36480.000000,3751840.053446,24960075.203358,-33654268.047159
14,36480.000000,9830618.834311,-25166986.921479,6893978.075032
15,36480.000000,-14075732.145733,8581756.055917,22534270.976635
16,36480.000000,-21814112.724351,31847411.528945,16765620.402980
18,36480.000000,7322059.832846,41373769.334290,-3510261.769560
19,36480.000000,-3837979.409082,27569756.581623,2079438.006766
20,36480.000000,-13962457.816089,19427866.319994,-14377934.105607
21,36480.000000,16093838.651874,606413.103819,22796965.721244
22,36480.000000,8639537.433421,19861847.105967,17605688.431548
23,36480.000000,-18629453.159005,-20422744.034471,-3830752.048986
24,36480.000000,14332537.446371,-8441380.513130,-22403354.166274
25,36480.000000,-3909321.706712,-20527471.048437,-18505687.257320
26,36480.000000,23271565.509912,7343005.656783,-13508108.093320
27,36480.000000,-26162473.252351,1309421.387677,9590170.642524
28,36480.000000,-13677399.618562,-11315142.339393,21542042.652888
29,36480.000000,-6085929.241697,17532286.446897,-20842163.676038
30,36480.000000,-22943847.055418,13879037.015809,-7694659.509894
32,36480.000000,-16110201.026055,-465288.555257,-22776425.348970
33,36480.000000,3759068.166045,-27572413.489346,-1994549.582819
34,36480.000000,22800487.443072,-13976370.737636,8005746.935961
35,36480.000000,13977988.785829,10950267.548806,-21528994.521621
36,36480.000000,3208280.933277,20535821.135473,18649385.816810
37,36480.000000,-23211207.816215,-8383649.614102,13066311.804346
39,36480.000000,-17296656.816748,33355989.043968,19029990.869494
45,36480.000000,18671077.342245,20350629.699873,3928923.870240
46,36480.000000,-14075735.967406,8581751.894080,22534270.101127
56,36480.000000,3408109.645767,38285505.772361,17760353.981582
1,36540.000000,-32323360.499677,27098200.517270,-138309.459940
2,36540.000000,4393730.475308,41904480.756463,-741616.131100
3,36540.000000,-14707035.031617,39503330.065392,-823425.778340
4,36540.000000,-39634085.700832,14446713.957174,-240903.243071
5,36540.000000,21961934.296714,35970158.257003,-700542.747164
6,36540.000000,-23894780.502657,31450965.818173,14515866.738212
7,36540.000000,-10266086.183006,35011707.464154,21715519.043483
8,36540.000000,-13227831.531331,17863490.865375,-35772272.911521
9,36540.000000,-9937612.117379,30692100.675748,27180277.775426
10,36540.000000,1517946.395661,41405746.626974,9080769.945783
11,36540.000000,16018217.392987,-16278317.096820,16056008.870552
12,36540.000000,26637452.886411,-8168525.809746,-1113213.445602
13,36540.000000,3685441.582393,24909651.764488,-33699636.109066
14,36540.000000,9829232.612047,-25118639.836171,7070826.296332
15,36540.000000,-14190101.087517,8478296.883273,22501852.429346
16,36540.000000,-21802158.903723,31924645.128121,16632997.065370
18,36540.000000,7321464.595060,41374089.614077,-3507836.694222
19,36540.000000,-3847865.642550,27581631.837650,1894090.898584
20,36540.000000,-13949534.745384,19329442.890949,-14522192.579242
21,36540.000000,16064874.467690,760005.110745,22812880.944307
22,36540.000000,8611912.318247,19979107.776134,17486311.126125
23,36540.000000,-18603538.629670,-20411282.992177,-4013021.256162
24,36540.000000,14445658.284732,-8337739.880532,-22369334.516194
25,36540.000000,-3809099.160252,-20448849.834286,-18613209.640409
26,36540.000000,23337129.186766,7408262.307299,-13358346.591936
27,36540.000000,-26101092.958010,1283119.973374,9759368.152464
28,36540.000000,-13537283.817255,-11362246.414563,21605606.016468
29,36540.000000,-6221034.268428,17577905.002061,-20763719.562065
30,36540.000000,-22995282.339369,13890329.524355,-7518749.860925
32,36540.000000,-16082320.197377,-619077.440199,-22792434.483299
33,36540.000000,3769195.731130,-27583792.656953,-1809202.309845
34,36540.000000,22853869.965912,-13988100.108002,7831249.818799
35,36540.000000,13839645.033166,11002131.077879,-21591668.593009
36,36540.000000,3109570.046673,20454428.673044,18755402.987853
37,36540.000000,-23272905.094285,-8448029.235055,12914039.422949
39,36540.000000,-17285383.996027,33433668.942079,18903364.018992
45,36540.000000,18645280.217292,20338263.730639,4111799.138028
46,36540.000000,-14190104.775986,8478292.864045,22501851.544607
56,36540.000000,3448510.117118,38223365.269091,17884952.040071
1,36600.000000,-32323229.055316,27098361.926789,-133900.632257
2,36600.000000,4393516.278263,41904479.080360,-745032.657157
3,36600.000000,-14706921.258357,39503256.495975,-822851.917974
4,36600.000000,-39634002.146532,14447007.543004,-238457.559820
5,36600.000000,21961832.143504,35970017.077460,-705219.177439
6,36600.000000,-23876787.292135,31524447.661751,14381109.874366
7,36600.000000,-10220828.898234,34957069.600689,21824149.719050
8,36600.000000,-13315773.902056,17842996.396378,-35750844.734444
9,36600.000000,-9959220.724476,30764692.685249,27088300.441168
10,36600.000000,1582987.872385,41373197.537098,9218602.603848
11,36600.000000,16122201.327130,-16310360.905376,15917946.104661
12,36600.000000,26630250.340406,-8163169.062913,-1302297.082022
13,36600.000000,3618601.026412,24859809.802281,-33744358.667927
14,36600.000000,9827814.060112,-25069100.863741,7247208.422074
15,36600.000000,-14304705.236821,8375446.573059,22467950.708058
16,36600.000000,-21789531.774307,32001766.484616,16500048.210727
18,36600.000000,7320872.057016,41374415.000089,-3505344.475190
19,36600.000000,-3857471.699407,27592299.736571,1708620.434355
20,36600.000000,-13936822.963509,19230003.435631,-14665490.839077
21,36600.000000,16036502.606693,913810.186705,22827289.858007
22,36600.000000,8584907.266313,20095669.019590,17365779.688743
23,36600.000000,-18576649.502259,-20399096.092207,-4195024.500669
24,36600.000000,14559006.942854,-8234700.171528,-22333839.411785
25,36600.000000,-3708010.497177,-20370151.298899,-18719502.770665
26,36600.000000,23402163.142248,7472602.244159,-13207698.381991
27,36600.000000,-26038717.715740,1256216.035579,9927920.632784
28,36600.000000,-13396948.168381,-11410045.804510,21667743.727101
29,36600.000000,-6355446.685122,17623879.002409,-20683904.805578
30,36600.000000,-23045538.410667,13901414.718655,-7342343.880261
32,36600.000000,-16055031.367283,-773079.642226,-22806937.751526
33,36600.000000,3779052.162640,-27593963.120093,-1623734.986396
34,36600.000000,22906081.647288,-13999637.565030,7656236.917646
35,36600.000000,13701112.395010,11054689.828480,-21652917.778889
36,36600.000000,3010005.154565,20372950.426200,18860183.483503
37,36600.000000,-23334072.883652,-8511478.159897,12760913.320230
39,36600.000000,-17273429.917099,33511243.094375,18776372.776308
45,36600.000000,18618496.917516,20325173.706352,4294402.840886
46,36600.000000,-14304708.790853,8375442.697976,22467949.817033
56,36600.000000,3488359.980162,38160878.004461,18009216.541284
1,36660.000000,-32323097.533285,27098522.263793,-129489.228995
2,36660.000000,4393303.262988,41904477.730375,-748434.886414
3,36660.000000,-14706808.365950,39503183.044750,-822262.338904
4,36660.000000,-39633918.186107,14447300.630415,-236007.314095
5,36660.000000,21961727.476657,35969877.436369,-709882.156762
6,36660.000000,-23858158.726842,31597778.058397,14246081.397336
7,36660.000000,-10176066.415885,34902047.614908,21932383.791408
8,36660.000000,-13403900.837211,17823265.401919,-35728726.565556
9,36660.000000,-9980184.131492,30837475.518362,26995817.060689
10,36660.000000,1647745.282414,41340106.666706,9356261.932614
11,36660.000000,16225143.153784,-16342551.464047,15778843.394991
12,36660.000000,26621847.427550,-8157356.440406,-1491301.379107
13,36660.000000,3551323.377539,24810553.150067,-33788434.883331
14,36660.000000,9826373.745391,-25018372.033803,7423112.918859
15,36660.000000,-14419533.920947,8273211.994353,22432568.173756
16,36660.000000,-21776232.282889,32078769.640219,16366776.368026
18,36660.000000,7320282.263678,41374745.467979,-3502785.160103
19,36660.000000,-3866807.685049,27601757.397362,1523038.898213
