PRN,t,X,Y,Z
8,31860.000000,16370449.389860,8366463.856623,-19214191.796455
9,31860.000000,25571112.507321,-6673494.067176,2635305.480553
10,31860.000000,-11481087.073370,21749278.958887,-9664086.683694
11,31860.000000,24965347.902323,8480032.390930,-1632454.644427
12,31860.000000,-11307124.570662,-11444817.868620,20951979.865167
13,31860.000000,-7333353.696248,-13775767.517356,-21623182.093516
14,31860.000000,-6911662.798458,16151762.289053,20190579.472630
15,31860.000000,-18059852.447837,-7269729.294693,-18525045.317784
16,31860.000000,552445.065560,23877461.230963,-11319726.555914
17,31860.000000,17465206.805777,-14377808.635330,14280949.304802
18,31860.000000,19743134.488721,17786973.388558,-1892161.670003
19,31860.000000,11274925.700798,-15022203.072314,18492305.955295
20,31860.000000,-14380919.958860,13544174.095370,-17761589.210084
21,31860.000000,-16211285.146596,4960459.172761,-19604954.552783
22,31860.000000,12639401.533765,13688331.171215,19181654.853192
23,31860.000000,24095431.312175,808367.927165,11912700.737140
24,31860.000000,-22367283.755011,-13960505.429723,4354090.804571
25,31860.000000,-15606836.401899,4762749.999200,20684672.637987
26,31860.000000,-4031922.867950,26117792.181652,-1069248.259921
27,31860.000000,4280596.575469,14254347.685692,-22108155.898489
28,31860.000000,12412963.052878,-21977673.890057,-7860534.981192
29,31860.000000,-26015696.278103,4051396.709043,3561862.168603
30,31860.000000,10729763.865232,-11395607.360757,-21426071.801779
31,31860.000000,-1070525.919254,17861757.073386,19452509.067273
32,31860.000000,-16475574.070049,15631084.669308,13722506.796034
1,31920.000000,21850311.713278,13738040.023415,6736419.111393
2,31920.000000,-10420757.165857,-20592301.446635,13874015.629227
3,31920.000000,14176578.204663,5679306.549740,21676451.863087
4,31920.000000,25270169.896000,-1595994.047174,7923125.974141
5,31920.000000,-4416092.957729,-23299106.539029,-11895987.775991
6,31920.000000,2596335.934515,-16430567.515957,20747922.697357
7,31920.000000,18905311.349583,-455317.283503,-18554610.373114
8,31920.000000,16233794.632454,8419929.483386,-19305078.390172
9,31920.000000,25556976.605291,-6649225.804429,2823138.802384
10,31920.000000,-11480996.070236,21672384.521481,-9835601.968788
11,31920.000000,24948305.112278,8503904.080671,-1816757.439869
12,31920.000000,-11259043.854526,-11599393.972291,20894370.875629
13,31920.000000,-7173750.272026,-13808614.864561,-21655495.516654
14,31920.000000,-7058784.169782,16179771.687393,20114829.668847
15,31920.000000,-17937667.013635,-7334117.168992,-18617349.146296
16,31920.000000,515258.593505,23954561.232634,-11151980.280344
17,31920.000000,17567932.030750,-14395432.503001,14131535.031059
18,31920.000000,19723506.143651,17792968.115492,-2081026.181451
19,31920.000000,11417058.601658,-15045242.202723,18387824.047058
20,31920.000000,-14382555.740512,13408025.746600,-17865024.112578
21,31920.000000,-16331384.438619,4854102.037145,-19533328.790763
22,31920.000000,12611151.798141,13829454.312546,19098502.165472
23,31920.000000,24017593.107555,851015.965599,12068211.413046
24,31920.000000,-22381436.053919,-13996461.825491,4171770.700985
25,31920.000000,-15578473.906304,4604136.211448,20742836.819197
26,31920.000000,-4053109.153472,26121412.688649,-879676.437188
27,31920.000000,4121986.759058,14304950.747455,-22103771.745160
28,31920.000000,12405613.041731,-21911621.386149,-8039978.143163
29,31920.000000,-25991443.356612,4033034.575601,3752888.393187
30,31920.000000,10847908.963151,-11281619.209409,-21428065.505216
31,31920.000000,-1185162.371142,17764994.216453,19536909.846132
32,31920.000000,-16578541.855102,15650279.475245,13574405.972019
1,31980.000000,21880846.850740,13781353.829378,6553760.180535
2,31980.000000,-10334680.944800,-20540364.286616,14020657.515659
3,31980.000000,14141221.035635,5841318.646131,21657058.213181
4,31980.000000,25216308.948644,-1563243.171963,8100248.931004
5,31980.000000,-4384257.767858,-23384162.669395,-11736853.206030
6,31980.000000,2716951.314264,-16329337.331889,20812601.794673
7,31980.000000,19005660.114424,-352216.529276,-18458401.541575
8,31980.000000,16096682.951333,8474111.651238,-19394491.695592
9,31980.000000,25541586.639671,-6624446.255346,3010755.807844
10,31980.000000,-11480910.345826,21594218.620378,-10006352.152128
11,31980.000000,24930005.924553,8527431.459530,-2000918.842058
12,31980.000000,-11211654.005303,-11753707.215652,20835135.649221
13,31980.000000,-7014031.558507,-13842078.955284,-21686170.241693
14,31980.000000,-7205265.532430,16208164.333437,20037573.966298
15,31980.000000,-17815065.127548,-7399174.219096,-18708276.284105
16,31980.000000,478711.871012,24030580.213183,-10983366.910597
17,31980.000000,17669521.968388,-14413146.747538,13981061.207606
18,31980.000000,19702807.819583,17798130.009590,-2269732.791626
19,31980.000000,11558312.532068,-15068630.643300,18281901.409040
20,31980.000000,-14384560.969758,13271124.029719,-17967091.737827
21,31980.000000,-16451378.247936,4748488.381513,-19460093.363023
22,31980.000000,12583429.770453,13970049.358495,19013916.117639
23,31980.000000,23938818.620123,894302.729003,12222831.526733
24,31980.000000,-22394644.794730,-14031514.163928,3989136.903055
25,31980.000000,-15550577.791524,4445003.229658,20799373.500546
26,31980.000000,-4074032.832703,26123691.358493,-690036.378403
27,31980.000000,3963588.730466,14356130.343860,-22097711.813515
28,31980.000000,12398120.393135,-21844220.700665,-8218796.413907
29,31980.000000,-25965861.836789,4014223.011468,3943627.404039
30,31980.000000,10966424.529518,-11168016.205647,-21428413.521394
31,31980.000000,-1300576.320048,17668197.883138,19619792.598330
32,31980.000000,-16680385.634704,15669467.857269,13425262.275477
1,32040.000000,21910521.316617,13823626.270539,6370605.747937
2,32040.000000,-10247587.311996,-20488069.091647,14166269.250704
3,32040.000000,14106463.994156,6003299.847864,21635997.783366
4,32040.000000,25161282.204076,-1529925.692382,8276749.364437
5,32040.000000,-4352909.146688,-23468145.703749,-11576816.425947
6,32040.000000,2838296.711372,-16228232.689938,20875692.878593
7,32040.000000,19105805.221828,-249972.564427,-18360768.734150
8,32040.000000,15959128.310894,8529011.123485,-19482424.712644
9,32040.000000,25524947.925600,-6599145.871300,3198142.111065
10,32040.000000,-11480841.020437,21514785.952052,-10176323.959627
11,32040.000000,24910449.240260,8550624.418897,-2184924.581765
12,32040.000000,-11164955.561981,-11907742.626767,20774279.026950
13,32040.000000,-6854211.962594,-13876158.820209,-21715203.909906
14,32040.000000,-7351095.299061,16236932.755637,19958817.853523
15,32040.000000,-17692059.280846,-7464900.436135,-18797819.921527
16,32040.000000,442797.524312,24105507.662611,-10813899.333057
17,32040.000000,17769969.813475,-14430940.095462,13829538.805804
18,32040.000000,19681034.041540,17802468.703924,-2458267.250142
19,32040.000000,11698676.238553,-15092359.432535,18174546.539299
20,32040.000000,-14386942.223582,13133480.198803,-18067784.460216
21,32040.000000,-16571252.644467,4643623.956476,-19385254.529770
22,32040.000000,12556232.295186,14110103.814380,18927903.013745
23,32040.000000,23859117.969344,938234.008535,12376549.770683
24,32040.000000,-22406901.648062,-14065668.957642,3806203.196404
25,32040.000000,-15523154.303856,4285364.630099,20854278.390812
26,32040.000000,-4094704.429743,26124625.768362,-500342.794899
27,32040.000000,3805416.435469,14407881.472981,-22089976.273543
28,32040.000000,12390496.865690,-21775473.757394,-8396975.584264
29,32040.000000,-25938957.114389,3994951.485507,4134064.595987
30,32040.000000,11085300.408876,-11054808.186376,-21427115.998563
31,32040.000000,-1416761.268890,17571380.820133,19701151.222578
32,32040.000000,-16781099.531310,15688638.745072,13275087.076858
1,32100.000000,21939324.690866,13864862.754781,6186969.760938
2,32100.000000,-10159478.179531,-20435428.117863,14310840.495874
3,32100.000000,14072308.812394,6165235.557004,21613272.282313
4,32100.000000,25105097.898302,-1496033.369386,8452613.731984
5,32100.000000,-4322039.421490,-23551046.297017,-11415889.602344
6,32100.000000,2960364.045911,-16127265.755389,20937191.180274
7,32100.000000,19205733.850286,-148589.486167,-18261719.964457
8,32100.000000,15821144.708933,8584628.498886,-19568870.552159
9,32100.000000,25507065.933398,-6573315.180977,3385283.342615
10,32100.000000,-11480799.172643,21434091.386282,-10345504.179003
11,32100.000000,24889634.121593,8573492.880817,-2368760.413811
12,32100.000000,-11118948.892036,-12061485.250544,20711805.976589
13,32100.000000,-6694305.887766,-13910853.328056,-21742594.285092
14,32100.000000,-7496261.979276,16266069.357510,19878566.931030
15,32100.000000,-17568661.983883,-7531295.663129,-18885973.346690
16,32100.000000,407508.052671,24179333.198949,-10643590.508354
17,32100.000000,17869268.916719,-14448801.207349,13676978.880578
18,32100.000000,19658179.477473,17805993.924486,-2646615.330914
19,32100.000000,11838138.603882,-15116419.493435,18065768.048223
20,32100.000000,-14389705.958413,12995105.604567,-18167094.761287
21,32100.000000,-16690993.666906,4539514.343045,-19308818.690992
22,32100.000000,12529556.077078,14249605.241667,18840469.263139
23,32100.000000,23778501.369191,982815.471720,12529354.903972
24,32100.000000,-22418198.393320,-14098932.841337,3622983.384008
25,32100.000000,-15496209.544253,4125234.071442,20907547.330560
26,32100.000000,-4115134.504132,26124213.668290,-310610.402747
27,32100.000000,3647483.766500,14460198.976431,-22080565.421059
28,32100.000000,12382754.209354,-21705382.668388,-8574501.481786
29,32100.000000,-25910734.752954,3975209.540983,4324185.386204
30,32100.000000,11204526.341489,-10942004.874693,-21424173.211582
31,32100.000000,-1533710.568286,17474555.715846,19780979.740347
32,32100.000000,-16880677.828606,15707781.018657,13123891.828054
1,32160.000000,21967246.649755,13905068.839421,6002866.197024
2,32160.000000,-10070355.614932,-20382453.615138,14454360.993014
3,32160.000000,14038757.060020,6327111.165269,21588883.547200
4,32160.000000,25047764.405445,-1461558.069588,8627828.541013
5,32160.000000,-4291640.811490,-23632855.232729,-11254084.974216
6,32160.000000,3083145.091051,-16026448.613488,20997092.052166
7,32160.000000,19305433.161447,-48071.224204,-18161263.350607
8,32160.000000,15682746.174433,8640964.211317,-19653822.436440
9,32160.000000,25487946.287587,-6546944.792278,3572165.150610
10,32160.000000,-11480795.837122,21352139.965464,-10513879.660858
11,32160.000000,24867559.791950,8596046.795944,-2552412.118189
12,32160.000000,-11073634.191574,-12214920.151129,20647721.592197
13,32160.000000,-6534327.731880,-13946161.185674,-21768339.253748
14,32160.000000,-7640754.181325,16295566.418909,19796826.911000
15,32160.000000,-17444885.764199,-7598359.594784,-18972729.946007
16,32160.000000,372835.829917,24252046.570097,-10472453.470375
17,32160.000000,17967412.785758,-14466718.679841,13523392.569740
18,32160.000000,19634238.939232,17808715.488266,-2834762.833168
19,32160.000000,11976688.648748,-15140801.635273,17955574.657747
20,32160.000000,-14392858.508916,12856011.692620,-18265015.230244
21,32160.000000,-16810587.325234,4436164.951889,-19230792.385749
22,32160.000000,12503397.681816,14388541.259839,18751621.380029
23,32160.000000,23696979.126511,1028052.661304,12681235.752974
24,32160.000000,-22428526.920154,-14131312.570422,3439491.285195
25,32160.000000,-15469749.467245,3964625.292594,20959176.292446
26,32160.000000,-4135333.648722,26122452.981611,-120853.921572
27,32160.000000,3489804.560518,14513077.540115,-22069479.677772
28,32160.000000,12374904.163163,-21633949.733957,-8751359.971965
29,32160.000000,-25881200.482835,3954986.797636,4513975.215321
30,32160.000000,11324091.964944,-10829615.878422,-21419585.561847
31,32160.000000,-1651417.417522,17377735.198277,19859272.296242
32,32160.000000,-16979114.972304,15726883.510404,12971688.061547
1,32220.000000,21994276.967675,13944250.229969,5818309.062795
2,32220.000000,-9980221.840964,-20329157.825049,14596820.564850
3,32220.000000,14005810.144039,6488912.056310,21562833.543547
4,32220.000000,24989290.236320,-1426491.766926,8802380.349740
5,32220.000000,-4261705.429435,-23713563.424548,-11091414.852053
6,32220.000000,3206631.474233,-15925793.267473,21055390.968352
7,32220.000000,19404890.302277,51578.459563,-18059407.114425
8,32220.000000,15543946.765349,8698018.529464,-19737273.699830
9,32220.000000,25467594.765881,-6520025.394213,3758773.201819
10,32220.000000,-11480842.002510,21268936.903892,-10681437.319738
11,32220.000000,24844225.636027,8618296.141506,-2735865.501188
12,32220.000000,-11029011.485492,-12368032.414305,20582031.093639
13,32220.000000,-6374291.884975,-13982080.938162,-21792436.825238
14,32220.000000,-7784560.613803,16325416.097311,19713603.616970
15,32220.000000,-17320743.164616,-7666091.777329,-19058083.204637
16,32220.000000,338773.105983,24323637.655642,-10300501.325281
17,32220.000000,18064395.086140,-14484681.047672,13368791.093298
18,32220.000000,19609207.383511,17810643.301320,-3022695.582454
19,32220.000000,12114315.533418,-15165496.555346,17843975.200565
20,32220.000000,-14396406.086807,12716210.001711,-18361538.564469
21,32220.000000,-16930019.603244,4333581.022618,-19151182.291427
22,32220.000000,12477753.536749,14526899.548266,18661365.983035
23,32220.000000,23614561.639387,1073950.994141,12832181.212065
24,32220.000000,-22437879.229910,-14162815.019608,3255740.734659
25,32220.000000,-15443779.879876,3803552.110516,21009161.381504
26,32220.000000,-4155312.487551,26119341.805370,68911.926638
27,32220.000000,3332392.596891,14566511.695006,-22056719.591341
28,32220.000000,12366958.452936,-21561177.442636,-8927536.959476
29,32220.000000,-25850360.200207,3934272.953731,4703419.548541
30,32220.000000,11443986.815765,-10717650.688668,-21413353.577206
31,32220.000000,-1769874.865556,17280931.832913,19936023.158368
32,32220.000000,-17076405.570903,15745935.007145,12818487.389531
1,32280.000000,22020405.518939,13982412.778867,5633312.392917
2,32280.000000,-9889079.235402,-20275552.978836,14738209.115536
3,32280.000000,13973469.308647,6650623.607987,21535124.365037
4,32280.000000,24929684.036979,-1390826.544313,8976255.768258
5,32280.000000,-4232225.283183,-23793161.917790,-10927891.616914
6,32280.000000,3330814.678376,-15825311.636629,21112083.524870
7,32280.000000,19504092.407220,150355.971319,-17956159.580662
8,32280.000000,15404760.566390,8755791.556546,-19819217.789269
9,32280.000000,25446017.298158,-6492547.758777,3945093.182763
10,32280.000000,-11480948.609244,21184487.587008,-10848164.135201
11,32280.000000,24819631.199884,8640250.919253,-2919106.396510
12,32280.000000,-10985080.627684,-12520807.149883,20514739.826083
13,32280.000000,-6214212.727082,-14018610.969022,-21814885.131947
14,32280.000000,-7927670.087323,16355610.429131,19628902.983527
15,32280.000000,-17196246.741336,-7734491.608362,-19142026.706946
16,32280.000000,305312.008475,24394096.468662,-10127747.250502
17,32280.000000,18160209.642280,-14502676.785710,13213185.752764
18,32280.000000,19583079.912769,17811787.356831,-3210399.431649
19,32280.000000,12251008.559357,-15190494.840765,17730978.619326
20,32280.000000,-14400354.779687,12575712.161957,-18456657.570013
21,32280.000000,-17049276.461071,4231767.623115,-19069995.222993
22,32280.000000,12452619.931625,14664667.848053,18569709.794743
23,32280.000000,23531259.395474,1120515.760083,12982180.244316
24,32280.000000,-22446247.437046,-14193447.181481,3071745.581465
25,32280.000000,-15418306.440679,3642028.418028,21057498.835426
26,32280.000000,-4175081.673701,26114878.410702,258672.418717
27,32280.000000,3175261.595279,14620495.817948,-22042285.835420
28,32280.000000,12358928.788996,-21487068.471120,-9103018.389414
29,32280.000000,-25818219.966038,3913057.788102,4892503.876757
30,32280.000000,11564200.331050,-10606118.678391,-21405477.911864
31,32280.000000,-1889075.812042,17184158.120636,20011226.718679
32,32280.000000,-17172544.396429,15764924.252251,12664301.503046
1,32340.000000,22045622.279557,14019562.484208,5447890.249080
2,32340.000000,-9796930.330781,-20221651.295370,14878516.631184
3,32340.000000,13941735.635118,6812231.194650,21505758.233318
4,32340.000000,24868954.587238,-1354554.595262,9149441.459557
5,32340.000000,-4203192.277307,-23871641.890915,-10763527.719514
6,32340.000000,3455686.043093,-15725015.554350,21167165.440038
7,32340.000000,19603026.600366,248257.885579,-17851529.176200
8,32340.000000,15265201.686792,8814283.230069,-19899648.264840
9,32340.000000,25423219.965399,-6464502.742816,4131110.800826
10,32340.000000,-11481126.547435,21098797.570625,-11014047.152868
11,32340.000000,24793776.190986,8661921.153416,-3102120.666377
12,32340.000000,-10941841.301268,-12673229.494087,20445853.259494
13,32340.000000,-6054104.626031,-14055749.500335,-21835682.429431
14,32340.000000,-8070071.516173,16386141.331052,19542731.055975
15,32340.000000,-17071409.062034,-7803558.336727,-19224554.136959
16,32340.000000,272444.544265,24463413.157503,-9954204.493739
17,32340.000000,18254850.438390,-14520694.311004,13056587.930457
18,32340.000000,19555851.776131,17812157.733150,-3397860.261957
19,32340.000000,12386757.170834,-15215786.970255,17616593.965829
20,32340.000000,-14404710.549905,12434529.893061,-18550365.162086
21,32340.000000,-17168343.837721,4130729.648890,-18987238.132225
22,32340.000000,12427993.019360,14801833.963893,18476659.641246
23,32340.000000,23447082.970336,1167752.120912,13131221.882190
24,32340.000000,-22453623.770549,-14223216.165059,2887519.688057
25,32340.000000,-15393334.658675,3480068.181598,21104185.024823
26,32340.000000,-4194651.887161,26109061.243189,448412.831509
27,32340.000000,3018425.213538,14675024.132492,-22026179.209706
28,32340.000000,12350826.863878,-21411625.684155,-9277790.248530
29,32340.000000,-25784786.005043,3891331.162177,5081213.717662
30,32340.000000,11684721.850123,-10495029.101005,-21395959.346276
31,32340.000000,-2009013.008381,17087426.495645,20084877.493323
32,32340.000000,-17267526.385144,15783839.947724,12509142.171093
1,32400.000000,22069917.329004,14055705.488425,5262056.718961
2,32400.000000,-9703777.814117,-20167464.979128,15017733.180397
3,32400.000000,13910609.559128,6973722.493744,21474737.135887
4,32400.000000,24807110.799178,-1317668.225499,9321924.140539
5,32400.000000,-4174598.214720,-23948994.657003,-10598335.679290
6,32400.000000,3581236.765945,-15624916.766219,21220632.554754
7,32400.000000,19701679.997611,345280.945404,-17745524.429249
8,32400.000000,15125284.258094,8873493.321607,-19978558.800316
9,32400.000000,25399208.998609,-6435881.289875,4316811.785351
10,32400.000000,-11481387.803452,21011871.132603,-11179075.123386
11,32400.000000,24766660.591003,8683316.860609,-3284894.150593
12,32400.000000,-10899293.018850,-12825284.611938,20375376.988117
13,32400.000000,-5893981.935265,-14093494.592974,-21854827.096562
14,32400.000000,-8211753.919972,16417000.601381,19455093.990011
15,32400.000000,-16946242.951553,-7873290.832317,-19305659.148529
16,32400.000000,240162.272024,24531578.184433,-9779886.027571
17,32400.000000,18348311.619389,-14538721.984855,12899009.088788
18,32400.000000,19527518.370256,17811764.591832,-3585063.983903
19,32400.000000,12521551.741915,-15241363.362049,17500829.821788
20,32400.000000,-14409479.454036,12292674.967540,-18642654.224346
21,32400.000000,-17287207.653611,4030471.822485,-18902918.106929
22,32400.000000,12403868.816820,14938385.765899,18382222.451677
23,32400.000000,23362043.025764,1215665.109272,13279295.228227
24,32400.000000,-22460000.575316,-14252129.194331,2703076.929263
25,32400.000000,-15368869.892404,3317685.439122,21149216.453482
26,32400.000000,-4214033.832678,26101888.923177,638118.443055
27,32400.000000,2861897.045623,14730090.709755,-22008400.639960
28,32400.000000,12342664.350044,-21334852.134414,-9451838.566471
29,32400.000000,-25750064.704603,3869083.021993,5269534.616857
30,32400.000000,11805540.616206,-10384391.088997,-21384798.787037
31,32400.000000,-2129678.240478,16990749.455900,20156970.097902
32,32400.000000,-17361346.638231,15802670.756304,12353021.239743
1,32460.000000,22093280.936086,14090847.932493,5075826.089509
2,32460.000000,-9609625.112045,-20113006.222228,15155848.573499
3,32460.000000,13880092.809632,7135078.260442,21442064.266348
4,32460.000000,24744161.719581,-1280159.853554,9493690.578688
5,32460.000000,-4146434.503089,-24025211.946330,-10432327.733149
6,32460.000000,3707457.453271,-15525027.175180,21272480.701479
7,32460.000000,19800039.742967,441422.259382,-17638153.922823
8,32460.000000,14985022.590568,8933421.410907,-20055943.113835
9,32460.000000,25373990.755443,-6406674.487254,4502181.818350
10,32460.000000,-11481740.852756,20923717.074618,-11343231.927527
11,32460.000000,24738284.214518,8704448.142166,-3467412.849640
12,32460.000000,-10857434.842671,-12976958.310939,20303316.593275
13,32460.000000,-5733859.017108,-14131844.148851,-21872317.638936
14,32460.000000,-8352706.221918,16448179.943395,19365998.082445
15,32460.000000,-16820760.499340,-7943688.505318,-19385335.886940
16,32460.000000,208457.606849,24598581.631428,-9604805.909493
17,32460.000000,18440587.066167,-14556748.282252,12740461.046791
18,32460.000000,19498075.457523,17810617.965879,-3771996.156176
19,32460.000000,12655380.418523,-15267214.186161,17383696.604653
20,32460.000000,-14414666.746575,12150159.373903,-18733518.159369
21,32460.000000,-17405853.911040,3930998.448895,-18817042.407362
22,32460.000000,12380243.331672,15074311.027241,18286405.377896
23,32460.000000,23276150.345369,1264259.491177,13426389.369320
24,32460.000000,-22465370.340240,-14280193.631781,2518431.183249
25,32460.000000,-15344917.347295,3154894.021947,21192589.804365
26,32460.000000,-4233238.500297,26093360.267503,827774.874887
27,32460.000000,2705690.679320,14785689.505584,-21988951.112820
28,32460.000000,12334452.967125,-21256750.831433,-9625149.534377
29,32460.000000,-25714062.588596,3846303.542992,5457451.882698
30,32460.000000,11926645.806309,-10274213.503226,-21371997.249025
31,32460.000000,-2251065.579799,16894139.042267,20227499.346427
32,32460.000000,-17454000.415543,15821405.297688,12195950.604097
1,32520.000000,22115703.223026,14124996.523517,4889212.156137
2,32520.000000,-9514474.081501,-20058287.188114,15292853.708906
3,32520.000000,13850185.487689,7296286.186251,21407741.874294
4,32520.000000,24680116.514349,-1242022.015842,9664727.612080
5,32520.000000,-4118693.344148,-24100284.789731,-10265517.242578
6,32520.000000,3834339.916262,-15425357.848932,21322706.225477
7,32520.000000,19898092.866920,536678.503405,-17529426.479831
8,32520.000000,14844430.519168,8994066.995759,-20131795.250619
9,32520.000000,25347571.808364,-6376873.345034,4687206.819556
10,32520.000000,-11482197.580339,20834339.999055,-11506506.477332
11,32520.000000,24708647.356059,8725325.067357,-3649662.692223
12,32520.000000,-10816266.505312,-13128234.604153,20229678.187457
13,32520.000000,-5573750.146574,-14170795.901615,-21888152.676784
14,32520.000000,-8492918.062906,16479670.880232,19275449.649429
15,32520.000000,-16694974.543577,-8014749.929101,-19463578.207682
16,32520.000000,177321.888110,24664414.227749,-9428977.264363
17,32520.000000,18531672.119979,-14574761.108474,12580954.844170
18,32520.000000,19467518.302400,17808728.580492,-3958643.492499
19,32520.000000,12788233.886153,-15293329.658727,17265203.117376
20,32520.000000,-14420278.241075,12006995.029020,-18822950.086621
21,32520.000000,-17524268.283621,3832314.421117,-18729618.335958
22,32520.000000,12357112.057564,15209598.076904,18189215.311665
23,32520.000000,23189415.689592,1313540.307449,13572493.721086
24,32520.000000,-22469725.592231,-14307416.874325,2333596.365938
25,32520.000000,-15321482.084138,2991708.635375,21234301.763886
26,32520.000000,-4252276.107550,26083474.207627,1017366.721927
27,32520.000000,2549819.441119,14841814.220993,-21967831.937576
28,32520.000000,12326204.219549,-21177325.630681,-9797709.078771
29,32520.000000,-25676786.411227,3822982.549140,5644951.666578
30,32520.000000,12048026.421273,-10164505.529056,-21357555.926319
31,32520.000000,-2373166.544373,16797607.598058,20296460.106162
32,32520.000000,-17545483.157409,15840032.179205,12037942.324688
1,32580.000000,22137174.675237,14158157.693667,4702229.244808
2,32580.000000,-9418328.422887,-20003320.028434,15428738.584645
3,32580.000000,13820888.022346,7457331.654288,21371772.691144
4,32580.000000,24614984.485420,-1203247.363629,9835022.119489
5,32580.000000,-4091365.944239,-24174205.187040,-10097916.570910
6,32580.000000,3961874.491273,-15325920.507493,21371305.210540
7,32580.000000,19995826.515328,631047.134898,-17419350.879006
8,32580.000000,14703522.404429,9055429.316003,-20206109.155878
9,32580.000000,25319958.809283,-6346469.134853,4871872.518169
10,32580.000000,-11482768.653835,20743746.134801,-11668886.093161
11,32580.000000,24677750.368523,8745957.729919,-3831629.665669
12,32580.000000,-10775786.730232,-13279099.361621,20154467.599908
13,32580.000000,-5413669.638434,-14210347.433521,-21902330.962099
14,32580.000000,-8632378.586241,16511464.883890,19183455.204075
15,32580.000000,-16568897.678742,-8086473.756749,-19540380.197839
16,32580.000000,146746.656166,24729066.680143,-9252413.610761
17,32580.000000,18621560.966762,-14592748.853091,12420502.482332
18,32580.000000,19435842.961321,17806106.642240,-4144991.638356
19,32580.000000,12920102.175773,-15319699.843393,17145358.840076
20,32580.000000,-14426319.387956,11863193.992743,-18910943.362679
21,32580.000000,-17642436.770914,3734423.665863,-18640653.401760
22,32580.000000,12334470.735377,15344234.834025,18090659.610071
23,32580.000000,23101850.000114,1363512.064473,13717597.516052
24,32580.000000,-22473059.059201,-14333806.509580,2148586.372137
25,32580.000000,-15298569.000193,2828143.263047,21274349.275056
26,32580.000000,-4271157.687672,26072229.907576,1206879.620489
27,32580.000000,2394296.794351,14898458.506783,-21945044.352165
28,32580.000000,12317929.756872,-21096579.951044,-9969503.440289
29,32580.000000,-25638243.021321,3799110.406444,5832019.324375
30,32580.000000,12169671.453272,-10055275.778889,-21341476.085317
31,32580.000000,-2495973.303676,16701167.270236,20363847.393230
32,32580.000000,-17635790.463237,15858539.947678,11879008.437611
1,32640.000000,22157685.803306,14190338.149243,4514891.536697
2,32640.000000,-9321191.437862,-19948116.869919,15563493.604496
3,32640.000000,13792200.679611,7618200.055557,21334159.575184
4,32640.000000,24548775.058553,-1163828.667182,10004561.043546
5,32640.000000,-4064443.716259,-24246965.004096,-9929538.503047
6,32640.000000,4090051.820651,-15226726.526347,21418273.990812
7,32640.000000,20093227.792970,724525.572686,-17307936.045744
8,32640.000000,14562312.444763,9117507.477854,-20278878.963375
9,32640.000000,25291158.577978,-6315453.165260,5056164.742362
10,32640.000000,-11483464.680019,20651941.876782,-11830358.166627
11,32640.000000,24645593.765996,8766356.235837,-4013299.791280
12,32640.000000,-10735994.351229,-13429537.887225,20077690.916635
13,32640.000000,-5253631.766736,-14250496.163231,-21914851.368235
14,32640.000000,-8771077.248972,16543553.293158,19090021.340158
15,32640.000000,-16442542.501238,-8158858.492342,-19615736.046340
16,32640.000000,116723.338949,24792529.839191,-9075128.532384
17,32640.000000,18710248.402775,-14610699.675315,12259115.736895
18,32640.000000,19403045.429284,17802762.625674,-4331026.631432
19,32640.000000,13050975.468752,-15346314.704736,17024173.357840
20,32640.000000,-14432795.507031,11718768.405376,-18997491.455589
21,32640.000000,-17760345.244448,3637330.208412,-18550155.228489
22,32640.000000,12312314.846119,15478209.448576,17990745.609641
23,32640.000000,23013464.266562,1414179.268202,13861690.143873
24,32640.000000,-22475363.563203,-14359370.206473,1963415.116309
25,32640.000000,-15276182.842936,2664212.206174,21312729.376627
26,32640.000000,-4289894.022916,26059626.689386,1396298.865298
27,32640.000000,2239136.056673,14955615.833470,-21920589.786748
28,32640.000000,12309641.148374,-21014517.594958,-10140518.832486
29,32640.000000,-25598439.445629,3774677.419240,6018640.524362
30,32640.000000,12291569.778142,-9946532.888154,-21323759.135829
31,32640.000000,-2619477.884576,16604830.128913,20429656.349485
32,32640.000000,-17724918.100163,15876917.129972,11719161.088194
1,32700.000000,22177227.229829,14221544.734019,4327213.233753
2,32700.000000,-9223066.580842,-19892689.814858,15697109.257289
3,32700.000000,13764123.562523,7778876.791224,21294905.511316
4,32700.000000,24481497.783981,-1123758.816721,10173331.385812
5,32700.000000,-4037917.979853,-24318556.248390,-9760395.887867
6,32700.000000,4218862.411301,-15127787.183826,21463609.024427
7,32700.000000,20190283.807249,817111.404767,-17195191.002680
8,32700.000000,14420814.849691,9180300.420935,-20350098.923151
9,32700.000000,25261178.078467,-6283816.840529,5240069.347757
10,32700.000000,-11484296.202734,20558933.785018,-11990910.161615
11,32700.000000,24612178.223628,8786530.701309,-4194659.125407
12,32700.000000,-10696888.033370,-13579535.525456,19999354.345191
13,32700.000000,-5093650.780240,-14291239.349651,-21925712.892434
14,32700.000000,-8909003.621453,16575927.335540,18995154.760071
15,32700.000000,-16315921.607487,-8231902.490972,-19689640.044382
16,32700.000000,87243.253694,24854794.700950,-8897135.676991
17,32700.000000,18797729.389141,-14628601.689108,12096806.459926
18,32700.000000,19369121.852801,17798707.078574,-4516734.543625
19,32700.000000,13180844.098302,-15373164.110186,16901656.359862
20,32700.000000,-14439711.786512,11573730.485817,-19082587.945300
21,32700.000000,-17877979.569882,3541037.898598,-18458131.571738
